Codigo de via;Clase de la via;Particula de la via;Nombre de la via;Tipo de tramo ;Nombre de la aproximacion;Numero inicial del tramo;Calificador del numero inicial del tramo;Numero final del tramo;Calificador del numero final del tramo;Zona S E R  del tramo
289600;CALLE                   ;DE    ;FELIPE EL HERMOSO                               ;par  ;NUM;2;  ;998;  ;73
289900;CALLE                   ;DE    ;FELIPE MORA                                     ;impar;NUM;1;  ;999;  ;65
289900;CALLE                   ;DE    ;FELIPE MORA                                     ;par  ;NUM;2;  ;998;  ;65
290000;CALLE                   ;DE    ;FELIPE MORATILLA                                ;impar;NUM;1;  ;9999;  ;91
290000;CALLE                   ;DE    ;FELIPE MORATILLA                                ;par  ;NUM;2;  ;9998;  ;91
290100;CALLE                   ;DE    ;FELIPE PEREZ Y GONZALEZ                         ;impar;NUM;1;  ;999;  ;51
290100;CALLE                   ;DE    ;FELIPE PEREZ Y GONZALEZ                         ;par  ;NUM;2;  ;998;  ;51
290200;AVENIDA                 ;DE    ;FELIPE II                                       ;impar;NUM;1;  ;999;  ;42
290200;AVENIDA                 ;DE    ;FELIPE II                                       ;par  ;NUM;2;  ;998;  ;42
290300;CALLE                   ;DE    ;FELIPE III                                      ;impar;NUM;1;  ;999;  ;161
290300;CALLE                   ;DE    ;FELIPE III                                      ;par  ;NUM;2;  ;998;  ;161
290400;CALLE                   ;DE    ;FELIPE IV                                       ;impar;NUM;1;  ;999;  ;35
290400;CALLE                   ;DE    ;FELIPE IV                                       ;par  ;NUM;2;  ;998;  ;35
290500;CALLE                   ;DE    ;FELIPE V                                        ;impar;NUM;1;  ;999;  ;11
290500;CALLE                   ;DE    ;FELIPE V                                        ;par  ;NUM;2;  ;998;  ;11
291000;CALLE                   ;DE    ;FELIX BOIX                                      ;impar;NUM;1;  ;999;  ;55
291000;CALLE                   ;DE    ;FELIX BOIX                                      ;par  ;NUM;2;  ;998;  ;55
291200;CALLE                   ;DE    ;FELIX PORTONES                                  ;impar;NUM;1;  ;999;  ;66
291200;CALLE                   ;DE    ;FELIX PORTONES                                  ;par  ;NUM;2;  ;998;  ;66
291500;CALLE                   ;DE    ;FERELUZ                                         ;impar;NUM;1;  ;999;  ;65
291500;CALLE                   ;DE    ;FERELUZ                                         ;par  ;NUM;2;  ;998;  ;65
291650;CALLE                   ;DE    ;FERMIN CABALLERO                                ;impar;NUM;1;  ;51;  ;85
291650;CALLE                   ;DE    ;FERMIN CABALLERO                                ;impar;NUM;53;  ;71;  ;84
291650;CALLE                   ;DE    ;FERMIN CABALLERO                                ;par  ;NUM;2;  ;52; C;85
291650;CALLE                   ;DE    ;FERMIN CABALLERO                                ;par  ;NUM;54;  ;72;  ;84
291900;CALLE                   ;DE    ;FERMIN IZQUIERDO                                ;impar;NUM;1;  ;999;  ;65
291900;CALLE                   ;DE    ;FERMIN IZQUIERDO                                ;par  ;NUM;2;  ;998;  ;65
292500;CALLE                   ;DE    ;FERNAN GONZALEZ                                 ;impar;NUM;1;  ;31;  ;42
292500;CALLE                   ;DE    ;FERNAN GONZALEZ                                 ;impar;NUM;33;  ;999;  ;34
292500;CALLE                   ;DE    ;FERNAN GONZALEZ                                 ;par  ;NUM;2;  ;30;  ;42
292500;CALLE                   ;DE    ;FERNAN GONZALEZ                                 ;par  ;NUM;32;  ;998;  ;34
292600;CALLE                   ;DE    ;FERNAN NUÑEZ                                    ;impar;NUM;1;  ;999;  ;54
292600;CALLE                   ;DE    ;FERNAN NUÑEZ                                    ;par  ;NUM;2;  ;998;  ;54
292800;CALLE                   ;DE    ;FERNANDEZ CANCELA                               ;impar;NUM;1;  ;999;  ;55
292800;CALLE                   ;DE    ;FERNANDEZ CANCELA                               ;par  ;NUM;2;  ;998;  ;55
293100;CALLE                   ;DE    ;FERNANDEZ DE LA HOZ                             ;impar;NUM;1;  ;47;  ;74
293100;CALLE                   ;DE    ;FERNANDEZ DE LA HOZ                             ;impar;NUM;49;  ;999;  ;75
293100;CALLE                   ;DE    ;FERNANDEZ DE LA HOZ                             ;par  ;NUM;2;  ;68;  ;74
293100;CALLE                   ;DE    ;FERNANDEZ DE LA HOZ                             ;par  ;NUM;70;  ;998;  ;75
293400;CALLE                   ;DE    ;FERNANDEZ DE OVIEDO                             ;impar;NUM;1;  ;999;  ;53
293400;CALLE                   ;DE    ;FERNANDEZ DE OVIEDO                             ;par  ;NUM;2;  ;998;  ;53
293500;CALLE                   ;DE    ;FERNANDEZ DE LOS RIOS                           ;impar;NUM;1;  ;51;  ;72
293500;CALLE                   ;DE    ;FERNANDEZ DE LOS RIOS                           ;impar;NUM;53;  ;999;  ;71
293500;CALLE                   ;DE    ;FERNANDEZ DE LOS RIOS                           ;par  ;NUM;2;  ;58;  ;72
293500;CALLE                   ;DE    ;FERNANDEZ DE LOS RIOS                           ;par  ;NUM;60;  ;998;  ;71
293600;CALLE                   ;DE    ;CARLOS Y GUILLERMO FERNANDEZ SHAW               ;impar;NUM;1;  ;999;  ;32
293600;CALLE                   ;DE    ;CARLOS Y GUILLERMO FERNANDEZ SHAW               ;par  ;NUM;2;  ;998;  ;32
293700;CALLE                   ;DE    ;FERNANDEZ SILVESTRE                             ;impar;NUM;1;  ;999;  ;56
293700;CALLE                   ;DE    ;FERNANDEZ SILVESTRE                             ;par  ;NUM;2;  ;998;  ;56
294000;CALLE                   ;DE    ;FERNANDO EL CATOLICO                            ;impar;NUM;1;  ;43;  ;72
294000;CALLE                   ;DE    ;FERNANDO EL CATOLICO                            ;impar;NUM;45;  ;999;  ;71
294000;CALLE                   ;DE    ;FERNANDO EL CATOLICO                            ;par  ;NUM;2;  ;34;  ;72
294000;CALLE                   ;DE    ;FERNANDO EL CATOLICO                            ;par  ;NUM;36;  ;998;  ;71
294250;CALLE                   ;DE    ;FERNANDO GARRIDO                                ;impar;NUM;1;  ;999;  ;72
294250;CALLE                   ;DE    ;FERNANDO GARRIDO                                ;par  ;NUM;2;  ;998;  ;72
294800;CALLE                   ;DE    ;FERNANDO OSSORIO                                ;impar;NUM;1;  ;999;  ;61
294800;CALLE                   ;DE    ;FERNANDO OSSORIO                                ;par  ;NUM;2;  ;998;  ;61
295000;CALLE                   ;DE    ;FERNANDO POO                                    ;impar;NUM;1;  ;999;  ;23
295000;CALLE                   ;DE    ;FERNANDO POO                                    ;par  ;NUM;2;  ;998;  ;23
295300;CALLE                   ;DE    ;FERNANDO EL SANTO                               ;impar;NUM;1;  ;999;  ;74
295300;CALLE                   ;DE    ;FERNANDO EL SANTO                               ;par  ;NUM;2;  ;998;  ;74
295400;CALLE                   ;DE    ;FERNANDO VI                                     ;impar;NUM;1;  ;999;  ;14
295400;CALLE                   ;DE    ;FERNANDO VI                                     ;par  ;NUM;2;  ;998;  ;14
295500;CALLE                   ;DE    ;FERNANFLOR                                      ;impar;NUM;1;  ;999;  ;13
295500;CALLE                   ;DE    ;FERNANFLOR                                      ;par  ;NUM;2;  ;998;  ;13
295600;CALLE                   ;DE    ;FERRAZ                                          ;impar;NUM;1;  ;999;  ;92
295600;CALLE                   ;DE    ;FERRAZ                                          ;par  ;NUM;2;  ;998;  ;92
295800;CALLE                   ;DE    ;FERRER DEL RIO                                  ;impar;NUM;1;  ;999;  ;44
295800;CALLE                   ;DE    ;FERRER DEL RIO                                  ;par  ;NUM;2;  ;998;  ;44
296000;CALLE                   ;DEL   ;FERROCARRIL                                     ;impar;NUM;1;  ;999;  ;25
296000;CALLE                   ;DEL   ;FERROCARRIL                                     ;par  ;NUM;2;  ;998;  ;26
296250;AVENIDA                 ;DE    ;EL FERROL                                       ;impar;NUM;1;  ;999;  ;84
296250;AVENIDA                 ;DE    ;EL FERROL                                       ;par  ;NUM;2;  ;998;  ;84
297000;CALLE                   ;DE    ;FILIPINAS                                       ;impar;NUM;1;  ;999;  ;55
297000;CALLE                   ;DE    ;FILIPINAS                                       ;par  ;NUM;2;  ;998;  ;55
297025;AVENIDA                 ;DE    ;FILIPINAS                                       ;impar;NUM;1;  ;999;  ;76
297025;AVENIDA                 ;DE    ;FILIPINAS                                       ;par  ;NUM;2;  ;998;  ;76
297250;CALLE                   ;DE    ;FINISTERRE                                      ;impar;NUM;1;  ;999;  ;85
297250;CALLE                   ;DE    ;FINISTERRE                                      ;par  ;NUM;2;  ;998;  ;85
297400;CALLE                   ;DE    ;FIVE                                            ;impar;NUM;1;  ;999;  ;55
297400;CALLE                   ;DE    ;FIVE                                            ;par  ;NUM;2;  ;998;  ;55
297500;CALLE                   ;DEL   ;FLAMISELL                                       ;impar;NUM;1;  ;9999;  ;93
297500;CALLE                   ;DEL   ;FLAMISELL                                       ;par  ;NUM;2;  ;9998;  ;93
297600;CALLE                   ;DE LA ;FLECHA                                          ;impar;NUM;1;  ;999;  ;53
297600;CALLE                   ;DE LA ;FLECHA                                          ;par  ;NUM;2;  ;998;  ;53
297700;CALLE                   ;DE LA ;FLOR ALTA                                       ;impar;NUM;1;  ;999;  ;15
297700;CALLE                   ;DE LA ;FLOR ALTA                                       ;par  ;NUM;2;  ;998;  ;15
297800;CALLE                   ;DE LA ;FLOR BAJA                                       ;impar;NUM;1;  ;999;  ;11
297800;CALLE                   ;DE LA ;FLOR BAJA                                       ;par  ;NUM;2;  ;998;  ;11
297900;CALLE                   ;DE LA ;FLOR DE LIS                                     ;impar;NUM;1;  ;999;  ;64
297900;CALLE                   ;DE LA ;FLOR DE LIS                                     ;par  ;NUM;2;  ;998;  ;64
298000;CALLE                   ;DE LA ;FLORA                                           ;impar;NUM;1;  ;999;  ;161
298000;CALLE                   ;DE LA ;FLORA                                           ;par  ;NUM;2;  ;998;  ;161
298050;CALLE                   ;DE    ;FLORENCIO DIAZ                                  ;impar;NUM;1;  ;999;  ;43
298050;CALLE                   ;DE    ;FLORENCIO DIAZ                                  ;par  ;NUM;2;  ;998;  ;43
298800;CALLE                   ;DE    ;FLORESTAN AGUILAR                               ;impar;NUM;1;  ;999;  ;44
298800;CALLE                   ;DE    ;FLORESTAN AGUILAR                               ;par  ;NUM;2;  ;998;  ;44
298900;PASEO                   ;DE LA ;FLORIDA                                         ;impar;NUM;1;  ;9999;  ;91
298900;PASEO                   ;DE LA ;FLORIDA                                         ;par  ;NUM;2;  ;9998;  ;91
299000;TRAVESIA                ;DE LA ;FLORIDA                                         ;impar;NUM;1;  ;999;  ;14
299000;TRAVESIA                ;DE LA ;FLORIDA                                         ;par  ;NUM;2;  ;998;  ;14
299200;CALLE                   ;DE    ;FOMENTO                                         ;impar;NUM;1;  ;999;  ;11
299200;CALLE                   ;DE    ;FOMENTO                                         ;par  ;NUM;2;  ;998;  ;11
299275;PLAZA                   ;DE    ;FONSAGRADA                                      ;impar;NUM;1;  ;999;  ;84
299275;PLAZA                   ;DE    ;FONSAGRADA                                      ;par  ;NUM;2;  ;998;  ;84
300300;CALLE                   ;DE    ;FORTUNY                                         ;impar;NUM;1;  ;999;  ;74
300300;CALLE                   ;DE    ;FORTUNY                                         ;par  ;NUM;2;  ;998;  ;74
300400;CALLE                   ;DEL   ;FOSFORO                                         ;impar;NUM;1;  ;999;  ;21
300400;CALLE                   ;DEL   ;FOSFORO                                         ;par  ;NUM;2;  ;998;  ;21
300900;CALLE                   ;DE    ;ALFONSO VIII                                    ;impar;NUM;1;  ;999;  ;55
300900;CALLE                   ;DE    ;ALFONSO VIII                                    ;par  ;NUM;2;  ;998;  ;55
301600;CALLE                   ;DE    ;FRANCISCA CALONGE                               ;impar;NUM;1;  ;999;  ;65
301600;CALLE                   ;DE    ;FRANCISCA CALONGE                               ;par  ;NUM;2;  ;998;  ;65
301700;CALLE                   ;DE    ;FRANCISCA CONDE                                 ;impar;NUM;1;  ;999;  ;65
301700;CALLE                   ;DE    ;FRANCISCA CONDE                                 ;par  ;NUM;2;  ;998;  ;65
301800;CALLE                   ;DE    ;FRANCISCA MORENO                                ;impar;NUM;1;  ;999;  ;42
301800;CALLE                   ;DE    ;FRANCISCA MORENO                                ;par  ;NUM;2;  ;998;  ;42
302300;CALLE                   ;DE    ;FRANCISCO ABRIL                                 ;impar;NUM;1;  ;999;  ;32
302300;CALLE                   ;DE    ;FRANCISCO ABRIL                                 ;par  ;NUM;2;  ;998;  ;32
302500;CALLE                   ;DE    ;FRANCISCO ALCANTARA                             ;impar;NUM;1;  ;999;  ;51
302500;CALLE                   ;DE    ;FRANCISCO ALCANTARA                             ;par  ;NUM;2;  ;998;  ;51
302700;CALLE                   ;DE    ;FRANCISCO ALTIMIRAS                             ;impar;NUM;1;  ;999;  ;44
302700;CALLE                   ;DE    ;FRANCISCO ALTIMIRAS                             ;par  ;NUM;2;  ;998;  ;44
