STOPID,NAME,asWKT
4496,Ellis St & Jones St  ,POINT(-122.41315 37.78488)
4497,Ellis St & Leavenworth St  ,POINT(-122.41427 37.78471)
4499,Ellis St & Taylor St  ,POINT(-122.41145 37.78509)
4501,The Embarcadero & Bay St  ,POINT(-122.406278 37.806945)
4502,The Embarcadero & Bay St  ,POINT(-122.40603 37.806629)
4503,THE EMBARCADERO & BROADWAY,POINT(-122.397869 37.799552)
4504,THE EMBARCADERO & BROADWAY,POINT(-122.397434 37.798901)
4506,The Embarcadero & Brannan St   ,POINT(-122.388138 37.784359)
4508,The Embarcadero & Folsom St  ,POINT(-122.390104 37.791079)
4509,The Embarcadero & Folsom St   ,POINT(-122.389692 37.790481)
4510,The Embarcadero & Folsom St  ,POINT(-122.389841 37.790749)
4511,The Embarcadero & Folsom St  ,POINT(-122.389898 37.790561)
4513,THE EMBARCADERO/Ferry Building,POINT(-122.393861 37.795105)
4515,The Embarcadero & Greenwich St,POINT(-122.401113 37.803263)
4516,The Embarcadero & Greenwich St,POINT(-122.401029 37.80296)
4517,The Embarcadero & Green St  ,POINT(-122.399369 37.801264)
4518,The Embarcadero & Green St  ,POINT(-122.39892 37.800605)
4519,The Embarcadero & Howard St  ,POINT(-122.391146 37.792686)
4520,The Embarcadero & Howard St  ,POINT(-122.391066 37.792159)
4529,The Embarcadero & Sansome St  ,POINT(-122.403314 37.805022)
4530,The Embarcadero & Stockton St ,POINT(-122.410287 37.808351)
4531,The Embarcadero & Townsend St  ,POINT(-122.38832 37.7836)
4532,The Embarcadero & Washington St,POINT(-122.39567 37.797085)
4534,The Embarcadero & Washington St,POINT(-122.395181 37.796355)
4535,Eureka St & 18th St  ,POINT(-122.438188 37.760631)
4536,Eureka St & 19th St  ,POINT(-122.438039 37.759034)
4537,Eureka St & 20th St  ,POINT(-122.437879 37.75741)
4538,Eureka St & 21st St  ,POINT(-122.437902 37.755973)
4539,Eureka St & 21st St  ,POINT(-122.43773 37.755813)
4540,Eureka St & 22nd St  ,POINT(-122.437742 37.754367)
4541,Eureka St & 22nd St  ,POINT(-122.43757 37.754215)
4542,Eureka St & 23rd St  ,POINT(-122.43759 37.75279)
4543,Eureka St & Market St  ,POINT(-122.43828 37.761594)
4544,Eucalyptus Dr & 19th Ave  ,POINT(-122.474744 37.731157)
4545,Eucalyptus Dr & 19th Ave  ,POINT(-122.474538 37.731041)
4546,Eucalyptus Dr & Junipero Serra Blvd,POINT(-122.472442 37.730988)
4547,Evans Ave & 3rd St   ,POINT(-122.387862 37.742628)
4548,Evans Ave & Cesar Chavez St  ,POINT(-122.396886 37.749066)
4549,Evans Ave & Cesar Chavez St  ,POINT(-122.397069 37.74903)
4550,Evans Ave & Keith St   ,POINT(-122.380797 37.73877)
4551,Evans Ave & Keith St   ,POINT(-122.381084 37.738761)
4552,Evans Ave & Middle Point Rd   ,POINT(-122.379252 37.737672)
4553,Evans Ave & Mendell St   ,POINT(-122.384507 37.740699)
4555,Evans Ave & Newhall St,POINT(-122.386408 37.741949)
4556,Evans Ave & Napoleon St   ,POINT(-122.395879 37.747263)
4557,Evans Ave & Napoleon St   ,POINT(-122.396257 37.747343)
4558,Evans Ave & Newhall St  ,POINT(-122.382973 37.740003)
4559,Evans Ave & Phelps St   ,POINT(-122.388309 37.742994)
4560,Evans Ave & Phelps St   ,POINT(-122.388595 37.742977)
4561,Evans Ave & Quint St   ,POINT(-122.390531 37.744245)
4562,Evans Ave & Selby St   ,POINT(-122.39384 37.745968)
4564,EVANS AVE/Opposite US Post Office,POINT(-122.382813 37.739717)
4565,909 Ellsworth St  ,POINT(-122.41679 37.73284)
4566,945 Ellsworth St  ,POINT(-122.41776 37.73281)
4567,989 Ellsworth St   ,POINT(-122.41893 37.73262)
4568,Ellsworth St & Crescent Ave  ,POINT(-122.41491 37.73471)
4571,Excelsior Ave & Madrid St   ,POINT(-122.43059 37.72475)
4572,Excelsior Ave & Mission St   ,POINT(-122.433577 37.726162)
4573,Excelsior Ave & Naples St   ,POINT(-122.42899 37.72399)
4574,Excelsior Ave & Paris St   ,POINT(-122.43219 37.72552)
4575,50 THOMAS MELLON DR,POINT(-122.392836 37.709804)
4576,Executive Park Blvd & Blanken Ave,POINT(-122.39476 37.71088)
4579,Farnum St & Moffitt St  ,POINT(-122.434067 37.738333)
4580,Fell St & Gough St  ,POINT(-122.42302 37.77597)
4581,Felton St & Amherst St  ,POINT(-122.41634 37.72702)
4582,Felton St & Amherst St  ,POINT(-122.41653 37.72688)
4583,Felton St & Cambridge St  ,POINT(-122.41874 37.7264)
4584,Felton St & Cambridge St  ,POINT(-122.41851 37.72637)
4587,Felton St & Harvard St  ,POINT(-122.42028 37.72597)
4588,Felton St & Harvard St  ,POINT(-122.42046 37.72586)
4589,Felton St & Madison St  ,POINT(-122.422043 37.725598)
4590,Felton St & Madison St  ,POINT(-122.42211 37.72543)
4593,Felton St & Peru Ave  ,POINT(-122.42324 37.7252)
4596,Felton St & University St  ,POINT(-122.41457 37.7274)
4599,Field Rd/Visitor Center,POINT(-122.524411 37.83048)
4600,Field Rd & Bunker Rd   ,POINT(-122.523264 37.831337)
4601,FIELD RD/Nike Site,POINT(-122.52767 37.82906)
4602,FIELD RD/Youth Hostel,POINT(-122.52345 37.83166)
4603,Fillmore St & Bay St  ,POINT(-122.436517 37.8024)
4604,Fillmore St & Broadway  ,POINT(-122.434842 37.794158)
4605,Fillmore St & Broadway  ,POINT(-122.434878 37.793805)
4606,Fillmore St & Beach St  ,POINT(-122.437127 37.804423)
4607,Fillmore St & Beach St  ,POINT(-122.436958 37.804447)
4608,Fillmore St & Chestnut St  ,POINT(-122.436229 37.801091)
4609,Fillmore St & Chestnut St  ,POINT(-122.436469 37.800891)
4610,Fillmore St & Cervantes Blvd  ,POINT(-122.436806 37.802817)
4611,Fillmore St & Eddy St  ,POINT(-122.432329 37.781733)
4612,Fillmore St & Eddy St  ,POINT(-122.432401 37.781523)
4613,Fillmore St & Golden Gate Ave ,POINT(-122.431955 37.779859)
4614,Fillmore St & Geary Blvd  ,POINT(-122.432921 37.784733)
4615,Fillmore St & Geary Blvd  ,POINT(-122.43291 37.783984)
4616,Fillmore St & Grove St  ,POINT(-122.431369 37.776998)
4617,Fillmore St & Grove St  ,POINT(-122.431472 37.776859)
4618,Fillmore St & Haight St  ,POINT(-122.430537 37.772199)
4620,Fillmore St & Haight St  ,POINT(-122.430347 37.772033)
4621,Fillmore St & Hayes St  ,POINT(-122.431197 37.776106)
4622,Fillmore St & Hayes St  ,POINT(-122.431207 37.775598)
4623,Fillmore St & Jackson St  ,POINT(-122.434556 37.792761)
4624,Fillmore St & Jackson St  ,POINT(-122.434607 37.792386)
4625,Fillmore St & Jefferson St  ,POINT(-122.437389 37.805421)
4626,Fillmore St & Lombard St  ,POINT(-122.435952 37.799707)
4627,Fillmore St & Lombard St  ,POINT(-122.436051 37.799595)
4628,Fillmore St & Mcallister St  ,POINT(-122.431687 37.77854)
4629,Fillmore St & Mcallister St  ,POINT(-122.431762 37.778343)
4630,Fillmore St & North Point St  ,POINT(-122.436791 37.803547)
4631,Fillmore St & Oak St  ,POINT(-122.430825 37.774268)
4632,Fillmore St & Oak St  ,POINT(-122.430866 37.773759)
4633,Fillmore St & O'Farrell St  ,POINT(-122.432627 37.783193)
4634,Fillmore St & O'Farrell St  ,POINT(-122.432699 37.783019)
4635,Fillmore St & Pine St  ,POINT(-122.433565 37.788049)
4636,Fillmore St & Pine St  ,POINT(-122.433655 37.787717)
4637,Fillmore St & Sacramento St  ,POINT(-122.4341 37.789925)
4638,Fillmore St & Sacramento St  ,POINT(-122.433947 37.789744)
4640,Fillmore St & Sutter St  ,POINT(-122.433191 37.785994)
4641,Fillmore St & Sutter St  ,POINT(-122.433268 37.785814)
4642,Fillmore St & Turk St  ,POINT(-122.432138 37.780204)
4643,Fillmore St & Union St  ,POINT(-122.435489 37.797391)
4645,Fitzgerald Ave & Hawes St   ,POINT(-122.389587 37.719921)
4646,Fitzgerald Ave & Ingalls St   ,POINT(-122.391453 37.720966)
4647,Fitzgerald Ave & Jennings St   ,POINT(-122.39332 37.722028)
4648,Fitzgerald Ave & Keith St   ,POINT(-122.394842 37.722895)
4649,Foerster St & Flood Ave  ,POINT(-122.448765 37.729795)
4650,Foerster St & Judson Ave  ,POINT(-122.448753 37.728492)
4651,Foerster St & Mangels Ave  ,POINT(-122.448948 37.73315)
4652,Foerster St & Mangels Ave  ,POINT(-122.448788 37.732989)
4654,Foerster St & Teresita Blvd  ,POINT(-122.448799 37.734194)
4657,Folsom St & 3rd St   ,POINT(-122.398753 37.783989)
4658,Folsom St & 4th St   ,POINT(-122.400863 37.782152)
4659,Folsom St & 5th St   ,POINT(-122.403099 37.780386)
4660,Folsom St & 6th St   ,POINT(-122.405324 37.778629)
4661,Folsom St & 7th St   ,POINT(-122.407847 37.776641)
4662,Folsom St & 8th St   ,POINT(-122.409773 37.775115)
4663,Folsom St & 9th St   ,POINT(-122.411321 37.773894)
4664,Folsom St & 11th St   ,POINT(-122.413729 37.771994)
4665,Folsom St & 11th St   ,POINT(-122.414302 37.771735)
4666,Folsom St & 14th St  ,POINT(-122.415667 37.768461)
4667,Folsom St & 14th St  ,POINT(-122.41553 37.768461)
4668,Folsom St & 16th St  ,POINT(-122.415245 37.76557)
4669,Folsom St & 16th St  ,POINT(-122.415417 37.765231)
4671,Folsom St & 18th St  ,POINT(-122.414914 37.762215)
4672,Folsom St & 18th St  ,POINT(-122.415086 37.761858)
4675,Folsom St & 22nd St  ,POINT(-122.414332 37.755951)
4676,Folsom St & 22nd St  ,POINT(-122.414481 37.75546)
4677,Folsom St & 24th St  ,POINT(-122.414024 37.752757)
4680,Folsom St & 25th St  ,POINT(-122.414048 37.750999)
4681,Folsom St & 25th St  ,POINT(-122.413842 37.750829)
4685,Folsom St & Cesar Chavez St  ,POINT(-122.41359 37.74811)
4686,Folsom St & Bessie St  ,POINT(-122.41362 37.74687)
4687,Folsom St & Cortland Ave  ,POINT(-122.4133 37.73888)
4688,Folsom St & Cortland Ave  ,POINT(-122.41337 37.7388)
4689,Folsom St & Crescent Ave  ,POINT(-122.41365 37.73494)
4690,Folsom St & Crescent Ave  ,POINT(-122.41372 37.73483)
4695,Folsom St & Ogden St  ,POINT(-122.41352 37.73605)
4696,Folsom St & Ogden St  ,POINT(-122.41364 37.73579)
4697,Folsom St & Precita Ave  ,POINT(-122.41349 37.7471)
4698,Folsom St & Stoneman St  ,POINT(-122.41336 37.74532)
4699,Folsom St & Stoneman St  ,POINT(-122.41345 37.74521)
4700,Folsom St & Tompkins St  ,POINT(-122.41344 37.73718)
4701,Folsom St & Tompkins St  ,POINT(-122.41352 37.73716)
4702,Font Blvd & Arballo Dr,POINT(-122.482151 37.72176)
4704,Font Blvd & Chumasero Dr   ,POINT(-122.473169 37.715213)
4705,Font Blvd & Cambon Dr   ,POINT(-122.474292 37.715899)
4706,Font Blvd & Cambon Dr   ,POINT(-122.474578 37.715899)
4707,Font Blvd & Gonzalez Dr,POINT(-122.475758 37.716782)
4709,Font Blvd & Juan Bautista Cir,POINT(-122.477076 37.717701)
4710,Font Blvd & Serrano Dr,POINT(-122.479607 37.719601)
4712,Font Blvd & Tapia Dr,POINT(-122.480902 37.72068)
4714,Frederick St & Arguello Blvd  ,POINT(-122.457635 37.766047)
4715,Frederick St & Ashbury St  ,POINT(-122.446691 37.767261)
4716,Frederick St & Ashbury St  ,POINT(-122.446462 37.767145)
4717,Frederick St & Clayton St  ,POINT(-122.447917 37.7671)
4718,Frederick St & Stanyan St  ,POINT(-122.453257 37.766413)
4719,Frederick St & Willard St  ,POINT(-122.454908 37.766208)
4720,Frederick St & Willard St  ,POINT(-122.454701 37.766092)
4725,Fremont St & Market St   ,POINT(-122.398151 37.791645)
4726,Don Chee Way/Steuart St,POINT(-122.393449 37.794052)
4727,Don Chee Way/Steuart St ,POINT(-122.39345 37.7939)
4728,Fort Cronkhite Parking Lot,POINT(-122.53867 37.83238)
4729,Marina Blvd & Laguna St,POINT(-122.432185 37.805118)
4730,Fulton St & 4th Ave  ,POINT(-122.46198 37.77394)
4731,Fulton St & 4th Ave  ,POINT(-122.46125 37.77384)
4732,Fulton St & 6th Ave  ,POINT(-122.46411 37.77367)
4733,Fulton St & 6th Ave  ,POINT(-122.463837 37.773532)
4734,Fulton St & 8th Ave  ,POINT(-122.466049 37.77347)
4735,Fulton St & 8th Ave  ,POINT(-122.465739 37.773318)
4736,Fulton St & 10th Ave  ,POINT(-122.46839 37.77335)
4737,Fulton St & 10th Ave  ,POINT(-122.46761 37.77325)
4742,Fulton St & 18th Ave  ,POINT(-122.476776 37.772959)
4746,Fulton St & 22nd Ave  ,POINT(-122.48134 37.77276)
4747,Fulton St & 22nd Ave  ,POINT(-122.48061 37.77266)
4748,Fulton St & 25th Ave  ,POINT(-122.48452 37.7726)
4749,Fulton St & 25th Ave  ,POINT(-122.4838 37.77251)
4751,Fulton St & 28th Ave  ,POINT(-122.48717 37.77235)
4753,Fulton St & 30th Ave  ,POINT(-122.48919 37.77224)
4754,Geary Blvd & Masonic Ave  ,POINT(-122.44763 37.782233)
4755,Geary Blvd & Park Presidio Blvd,POINT(-122.472423 37.780687)
4756,Geary Blvd & Park Presidio Blvd,POINT(-122.472676 37.780526)
4757,Geary Blvd & Powell St  ,POINT(-122.408391 37.787401)
4758,Geary Blvd & Presidio Ave   ,POINT(-122.446805 37.782509)
4759,Geary Blvd & Presidio Ave  ,POINT(-122.445934 37.782322)
4760,Geary Blvd & Scott St  ,POINT(-122.437761 37.783847)
4761,Geary Blvd & Scott St  ,POINT(-122.437669 37.783624)
4762,Geary Blvd & Spruce St  ,POINT(-122.453075 37.781849)
4763,Geary Blvd & Spruce St  ,POINT(-122.453258 37.781599)
4764,Geary Blvd & Stanyan St  ,POINT(-122.456434 37.78126)
4765,Geary Blvd & St Joseph'S Ave  ,POINT(-122.442541 37.782795)
4766,Geary Blvd & Stockton St  ,POINT(-122.406488 37.787642)
4767,Geary Blvd & Taylor St  ,POINT(-122.411681 37.786983)
4768,Geary Blvd & Van Ness Ave  ,POINT(-122.420635 37.785843)
4769,Geary Blvd & Webster St  ,POINT(-122.431021 37.784641)
4770,Geary Blvd & Webster St  ,POINT(-122.431353 37.784489)
4771,CONCOURSE DR/Academy of Sciences,POINT(-122.466151 37.770436)
4773,Golden Gate Bridge/Parking Lot,POINT(-122.475024 37.807561)
4776,Golden Gate Br Tunnel/Merchant Rd,POINT(-122.475872 37.806668)
4777,GOLDEN GATE BRIDGE/TOLL PLAZA,POINT(-122.475046 37.806571)
4778,GOLDEN GATE BRIDGE/TOLL PLAZA,POINT(-122.475241 37.807231)
4779,GREAT HWY/near Beach Chalet,POINT(-122.510284 37.767879)
4780,GREAT HWY/near Beach Chalet,POINT(-122.510456 37.76737)
4781,Lower Great Hwy & Rivera St  ,POINT(-122.50755 37.74544)
4782,Great Hwy & Sloat Blvd   ,POINT(-122.506821 37.735482)
4783,Gilman Ave & 3rd St   ,POINT(-122.395415 37.722458)
4784,Gilman Ave & Griffith St   ,POINT(-122.388272 37.718234)
4785,Gilman Ave & Ingalls St   ,POINT(-122.391729 37.72035)
4786,Gilman Ave & Jennings St   ,POINT(-122.393595 37.721413)
4787,San Jose Ave/Glen Park Station,POINT(-122.433416 37.732525)
4788,San Jose Ave/Glen Park Station ,POINT(-122.433855 37.732401)
4789,Gonzalez Dr & Cardenas Ave  ,POINT(-122.475633 37.719102)
4790,Gonzalez Dr & Font Blvd   ,POINT(-122.475907 37.716693)
4791,Gonzalez Dr & Josepha Ave  ,POINT(-122.477167 37.715979)
4792,Gennessee St & Flood Ave  ,POINT(-122.451205 37.729955)
4795,1650 Geneva Ave   ,POINT(-122.42819 37.71187)
4796,1650 Geneva Ave   ,POINT(-122.42829 37.71174)
4798,1721 Geneva Ave  ,POINT(-122.42627 37.71108)
4799,1750 Geneva Ave   ,POINT(-122.42576 37.71072)
4803,Geneva Ave/Balboa Park BART,POINT(-122.447219 37.72105)
4805,Geneva Ave/Balboa Park BART,POINT(-122.44723 37.720863)
4808,Geneva Ave & Castelo St   ,POINT(-122.41823 37.7079)
4809,Geneva Ave & Castelo St  ,POINT(-122.41841 37.7077)
4810,Geneva Ave & Cayuga Ave   ,POINT(-122.443554 37.718927)
4811,Geneva Ave & Cayuga Ave   ,POINT(-122.443554 37.718722)
4816,Geneva Ave & Delano Ave   ,POINT(-122.44526 37.720069)
4817,Kiska Rd & Reardon Rd  ,POINT(-122.37711 37.73004)
4818,Kearny St & Bush St  ,POINT(-122.403976 37.791004)
4819,Kearny St & California St  ,POINT(-122.404364 37.792878)
4820,Kearny St & Clay St  ,POINT(-122.404741 37.794699)
4821,Kearny St & Geary Blvd  ,POINT(-122.403461 37.788203)
4822,Kearny St & Jackson St  ,POINT(-122.405027 37.796126)
4823,Kearny St & North Point St  ,POINT(-122.407211 37.807182)
4824,Kearny St & Pacific Ave  ,POINT(-122.405267 37.797331)
4826,Kearny St & Sutter St  ,POINT(-122.403724 37.789746)
4827,Kirkwood Ave & Dormitory Rd   ,POINT(-122.37527 37.72988)
4828,1100 Lake Merced Blvd  ,POINT(-122.48498 37.70913)
4829,1100 Lake Merced Blvd   ,POINT(-122.485294 37.709312)
4830,Lake Merced & Brotherhood Way,POINT(-122.485148 37.714567)
4831,Lake Merced Blvd & Brotherhood Way,POINT(-122.485354 37.71487)
4833,Lake Merced Blvd & Font Blvd  ,POINT(-122.48489 37.72423)
4834,Lake Merced Blvd & Higuera Ave,POINT(-122.485001 37.718698)
4835,Lake Merced Blvd & Higuera Ave,POINT(-122.485207 37.718422)
4836,LAKE MERCED BLVD & LAKE MERCED HILLS BLVD,POINT(-122.48527 37.71153)
4837,LAKE MERCED BLVD & LAKE MERCED HILLS BLVD,POINT(-122.485513 37.711203)
4838,Lake Merced & Middlefield Dr,POINT(-122.486404 37.729628)
4839,Lake Merced & Middlefield Dr,POINT(-122.48629 37.729441)
4840,Lake Merced Blvd/SFSU,POINT(-122.48434 37.72606)
4842,La Playa St & Cabrillo St  ,POINT(-122.509991 37.773214)
4843,La Playa St & Cabrillo St  ,POINT(-122.51006 37.773214)
4844,La Playa St & Fulton St  ,POINT(-122.50984 37.77169)
4845,Larkin St & Beach St  ,POINT(-122.422083 37.806348)
4846,Larkin St & Eddy St  ,POINT(-122.417415 37.783228)
4847,Larkin St & Golden Gate Ave  ,POINT(-122.417106 37.781693)
4848,Larkin St & Grove St  ,POINT(-122.416545 37.778901)
4850,Larkin St & Mcallister St  ,POINT(-122.416865 37.780569)
4851,Larkin St & O'Farrell St  ,POINT(-122.417792 37.785084)
4852,Lawton St & 7th Ave  ,POINT(-122.464086 37.758605)
4853,Lawton St & 7th Ave  ,POINT(-122.463879 37.758471)
4854,Lawton St & 9th Ave  ,POINT(-122.465804 37.758524)
4855,Lawton St & 9th Ave  ,POINT(-122.46605 37.75839)
4856,Lawton St & 11th Ave  ,POINT(-122.46793 37.7584)
4857,Lawton St & 11th Ave  ,POINT(-122.46812 37.75824)
4858,Lawton St & Funston Ave  ,POINT(-122.47008 37.7583)
4859,Lawton St & Funston Ave  ,POINT(-122.47003 37.7582)
4860,Lawton St & Lomita Ave  ,POINT(-122.47227 37.75913)
4861,Lawton St & Lomita Ave  ,POINT(-122.47269 37.75916)
4862,Leavenworth St & Bush St  ,POINT(-122.41529 37.78922)
4863,Leavenworth St & California St,POINT(-122.41567 37.79109)
4864,Leavenworth St & Clay St  ,POINT(-122.41604 37.79295)
4865,Leavenworth St & Geary Blvd  ,POINT(-122.4147 37.78643)
4866,Leavenworth St & Jackson St  ,POINT(-122.41638 37.79465)
4867,Leavenworth St & O'Farrell St ,POINT(-122.41453 37.7855)
4868,Leavenworth St & Pine St  ,POINT(-122.41548 37.79015)
4869,Leavenworth St & Post St  ,POINT(-122.41488 37.78736)
4870,Leavenworth St & Sacramento St,POINT(-122.41586 37.79206)
4871,Leavenworth St & Sutter St  ,POINT(-122.415097 37.788322)
4872,Leavenworth St & Washington St,POINT(-122.41622 37.79382)
4873,LEGION OF HONOR,POINT(-122.499592 37.785015)
4874,LEGION OF HONOR,POINT(-122.49969 37.78498)
4876,Laguna Honda Blvd & Balceta Ave,POINT(-122.45709 37.74537)
4877,Laguna Honda Blvd & Balceta Ave,POINT(-122.45718 37.74529)
4878,Laguna Honda Blvd & Clarendon Ave,POINT(-122.461346 37.751119)
4879,Geneva Ave & Delano Ave   ,POINT(-122.445363 37.720283)
4881,Geneva Ave & Howth St   ,POINT(-122.449979 37.722121)
4882,Geneva Ave & Howth St   ,POINT(-122.45007 37.721978)
4883,Geneva Ave & Madrid St   ,POINT(-122.437587 37.714768)
4884,Geneva Ave & Madrid St   ,POINT(-122.438034 37.715143)
4885,Geneva Ave & Mission St   ,POINT(-122.44108 37.716714)
4886,Geneva Ave & Mission St   ,POINT(-122.440874 37.716473)
4888,Geneva Ave & Munich St   ,POINT(-122.43303 37.712948)
4889,Geneva Ave & Moscow St   ,POINT(-122.433957 37.713332)
4890,Geneva Ave & Naples St   ,POINT(-122.436042 37.714251)
4891,Geneva Ave & Naples St   ,POINT(-122.435961 37.714028)
4892,Geneva Ave & Paris St   ,POINT(-122.439305 37.715714)
4893,Geneva Ave & Paris St   ,POINT(-122.439614 37.715679)
4894,Geneva Ave & Prague St   ,POINT(-122.431805 37.712832)
4895,Geneva Ave & Rio Verde St  ,POINT(-122.415534 37.706939)
4898,Geneva Ave & San Jose Ave  ,POINT(-122.446761 37.720702)
4899,Geneva Ave & Santos St   ,POINT(-122.419954 37.708368)
4900,Geneva Ave & Santos St   ,POINT(-122.420354 37.708484)
4905,Gough St & Sacramento St  ,POINT(-122.425771 37.791041)
4908,Grafton Ave & Capitol Ave  ,POINT(-122.45929 37.719953)
4910,Grafton Ave & Granada Ave  ,POINT(-122.457251 37.719962)
4911,Grafton Ave & Harold Ave  ,POINT(-122.453 37.72008)
4912,Grafton Ave & Jules Ave  ,POINT(-122.461329 37.719952)
4913,Grafton Ave & Lee St  ,POINT(-122.45421 37.71999)
4915,Grafton Ave & Plymouth Ave  ,POINT(-122.456232 37.719962)
4916,Garces Dr & Bucareli Dr   ,POINT(-122.481473 37.715978)
4917,Garces Dr & Gonzalez Dr  ,POINT(-122.478323 37.715845)
4918,Garces Dr & Grijalva Dr  ,POINT(-122.480098 37.715006)
4920,Grove St & Gough St  ,POINT(-122.423306 37.777748)
4921,Grove St & Laguna St  ,POINT(-122.426324 37.777382)
4923,Grove St & Van Ness Ave  ,POINT(-122.419743 37.778188)
4924,Grand View Ave & 21st St  ,POINT(-122.44043 37.75504)
4925,Grand View Ave & 22nd St  ,POINT(-122.44115 37.75405)
4926,Grand View Ave & 23rd St  ,POINT(-122.44257 37.75249)
4927,Grand View Ave & 23rd St  ,POINT(-122.44246 37.7523)
4928,Grand View Ave & 24th St  ,POINT(-122.44282 37.75084)
4929,Grand View Ave & 24th St  ,POINT(-122.44274 37.7507)
4930,Grand View Ave & 25th St  ,POINT(-122.44261 37.74926)
4931,Grand View Ave & 25th St  ,POINT(-122.44253 37.74907)
4932,Grand View Ave & Clipper St  ,POINT(-122.44251 37.74852)
4933,Grand View Ave & Clipper St  ,POINT(-122.442635 37.748229)
4934,Gateview Ave & Bayside Dr,POINT(-122.375254 37.829848)
4935,Gateview Ave & Mason Ct  ,POINT(-122.377217 37.828181)
4936,Gateview Ave & North Point St,POINT(-122.373477 37.82982)
4937,Hahn St & Sunnydale Ave  ,POINT(-122.4159 37.71201)
4938,Hahn St & Sunnydale Ave,POINT(-122.416047 37.712025)
4940,Haight St & Baker St  ,POINT(-122.440261 37.770928)
4941,Haight St & Buchanan St  ,POINT(-122.427058 37.772612)
4942,Haight St & Buchanan St  ,POINT(-122.427321 37.772434)
4943,Haight St & Buena Vista East Ave ,POINT(-122.440548 37.770749)
4944,Haight St & Buena Vista West Ave ,POINT(-122.442954 37.770437)
